"SCANPO","  ","0000071134","08096424","                 0","       0","20120619","387410"," ","             3.45","1","EA","2708"," ","  ","45301 NORTHPOINTE BLVD","UTICA","MI","48315","3","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","08096424","                 0","       0","20120619","419261"," ","            10.85","1","EA","2708"," ","  ","45301 NORTHPOINTE BLVD","UTICA","MI","48315","7","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","08096424","                 0","       0","20120619","453574"," ","                2","1","EA","2708"," ","  ","45301 NORTHPOINTE BLVD","UTICA","MI","48315","10","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","08096424","                 0","       0","20120619","488534"," ","            14.25","1","EA","2708"," ","  ","45301 NORTHPOINTE BLVD","UTICA","MI","48315","2","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","08096424","                 0","       0","20120619","580593"," ","            19.15","1","EA","2708"," ","  ","45301 NORTHPOINTE BLVD","UTICA","MI","48315","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","08096424","                 0","       0","20120619","601221"," ","             2.83","1","EA","2708"," ","  ","45301 NORTHPOINTE BLVD","UTICA","MI","48315","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","08096424","                 0","       0","20120619","601426"," ","              .88","1","EA","2708"," ","  ","45301 NORTHPOINTE BLVD","UTICA","MI","48315","5","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","08096424","                 0","       0","20120619","626838"," ","             7.98","1","EA","2708"," ","  ","45301 NORTHPOINTE BLVD","UTICA","MI","48315","6","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","08096424","                 0","       0","20120619","628662"," ","            12.35","1","EA","2708"," ","  ","45301 NORTHPOINTE BLVD","UTICA","MI","48315","6","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","08096424","                 0","       0","20120619","758753"," ","             1.17","1","EA","2708"," ","  ","45301 NORTHPOINTE BLVD","UTICA","MI","48315","6","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","08096424","                 0","       0","20120619","771424"," ","              2.7","1","EA","2708"," ","  ","45301 NORTHPOINTE BLVD","UTICA","MI","48315","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","08096424","                 0","       0","20120619","814151"," ","               17","1","EA","2708"," ","  ","45301 NORTHPOINTE BLVD","UTICA","MI","48315","2","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","08096424","                 0","       0","20120619","851095"," ","              .98","1","EA","2708"," ","  ","45301 NORTHPOINTE BLVD","UTICA","MI","48315","2","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","08096424","                 0","       0","20120619","906278"," ","             5.84","1","EA","2708"," ","  ","45301 NORTHPOINTE BLVD","UTICA","MI","48315","9","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","08096424","                 0","       0","20120619","906542"," ","             2.15","1","EA","2708"," ","  ","45301 NORTHPOINTE BLVD","UTICA","MI","48315","13","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","14049330","                 0","       0","20120619","155097"," ","              .95","1","EA","2714"," ","  ","3132 BUCKER DRIVE","SAGINAW","MI","48604","6","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","14049330","                 0","       0","20120619","236849"," ","                3","1","EA","2714"," ","  ","3132 BUCKER DRIVE","SAGINAW","MI","48604","12","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","14049330","                 0","       0","20120619","386762"," ","             1.95","1","EA","2714"," ","  ","3132 BUCKER DRIVE","SAGINAW","MI","48604","10","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","14049330","                 0","       0","20120619","386804"," ","             5.28","1","EA","2714"," ","  ","3132 BUCKER DRIVE","SAGINAW","MI","48604","3","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","14049330","                 0","       0","20120619","387410"," ","             3.45","1","EA","2714"," ","  ","3132 BUCKER DRIVE","SAGINAW","MI","48604","2","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","14049330","                 0","       0","20120619","453574"," ","                2","1","EA","2714"," ","  ","3132 BUCKER DRIVE","SAGINAW","MI","48604","4","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","14049330","                 0","       0","20120619","456114"," ","             5.25","1","EA","2714"," ","  ","3132 BUCKER DRIVE","SAGINAW","MI","48604","3","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","14049330","                 0","       0","20120619","601426"," ","              .88","1","EA","2714"," ","  ","3132 BUCKER DRIVE","SAGINAW","MI","48604","22","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","14049330","                 0","       0","20120619","626838"," ","             7.98","1","EA","2714"," ","  ","3132 BUCKER DRIVE","SAGINAW","MI","48604","11","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","14049330","                 0","       0","20120619","628662"," ","            12.35","1","EA","2714"," ","  ","3132 BUCKER DRIVE","SAGINAW","MI","48604","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","14049330","                 0","       0","20120619","771424"," ","              2.7","1","EA","2714"," ","  ","3132 BUCKER DRIVE","SAGINAW","MI","48604","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","14049330","                 0","       0","20120619","814151"," ","               17","1","EA","2714"," ","  ","3132 BUCKER DRIVE","SAGINAW","MI","48604","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","14049330","                 0","       0","20120619","851095"," ","              .98","1","EA","2714"," ","  ","3132 BUCKER DRIVE","SAGINAW","MI","48604","10","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","14049330","                 0","       0","20120619","902368"," ","             5.56","1","EA","2714"," ","  ","3132 BUCKER DRIVE","SAGINAW","MI","48604","3","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","14049330","                 0","       0","20120619","906278"," ","             5.84","1","EA","2714"," ","  ","3132 BUCKER DRIVE","SAGINAW","MI","48604","14","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","14049330","                 0","       0","20120619","906542"," ","             2.15","1","EA","2714"," ","  ","3132 BUCKER DRIVE","SAGINAW","MI","48604","3","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","14049330","                 0","       0","20120619","954607"," ","            12.75","1","EA","2714"," ","  ","3132 BUCKER DRIVE","SAGINAW","MI","48604","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","16025037","                 0","       0","20120619","111423"," ","            10.75","1","EA","2716"," ","  ","4380 W CORUNNA RD","FLINT","MI","48532","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
