"  ","  ","14049330","                 0","     107","20120625","386762"," ","             1.95","1","EA","2714"," ","  ","3132 BUCKER DRIVE","SAGINAW","MI","48604","10","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","14049330","                 0","     107","20120625","386804"," ","             5.28","1","EA","2714"," ","  ","3132 BUCKER DRIVE","SAGINAW","MI","48604","3","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","14049330","                 0","     107","20120625","387410"," ","             3.45","1","EA","2714"," ","  ","3132 BUCKER DRIVE","SAGINAW","MI","48604","2","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","14049330","                 0","     107","20120625","453574"," ","                2","1","EA","2714"," ","  ","3132 BUCKER DRIVE","SAGINAW","MI","48604","4","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","14049330","                 0","     107","20120625","456114"," ","             5.25","1","EA","2714"," ","  ","3132 BUCKER DRIVE","SAGINAW","MI","48604","3","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","14049330","                 0","     107","20120625","601426"," ","              .88","1","EA","2714"," ","  ","3132 BUCKER DRIVE","SAGINAW","MI","48604","22","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","14049330","                 0","     107","20120625","626838"," ","             7.98","1","EA","2714"," ","  ","3132 BUCKER DRIVE","SAGINAW","MI","48604","11","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","14049330","                 0","     107","20120625","628662"," ","            12.35","1","EA","2714"," ","  ","3132 BUCKER DRIVE","SAGINAW","MI","48604","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","14049330","                 0","     107","20120625","771424"," ","              2.7","1","EA","2714"," ","  ","3132 BUCKER DRIVE","SAGINAW","MI","48604","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","14049330","                 0","     107","20120625","814151"," ","               17","1","EA","2714"," ","  ","3132 BUCKER DRIVE","SAGINAW","MI","48604","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","14049330","                 0","     107","20120625","851095"," ","              .98","1","EA","2714"," ","  ","3132 BUCKER DRIVE","SAGINAW","MI","48604","10","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","14049330","                 0","     107","20120625","902368"," ","             5.56","1","EA","2714"," ","  ","3132 BUCKER DRIVE","SAGINAW","MI","48604","3","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","14049330","                 0","     107","20120625","906278"," ","             5.84","1","EA","2714"," ","  ","3132 BUCKER DRIVE","SAGINAW","MI","48604","14","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","14049330","                 0","     107","20120625","906542"," ","             2.15","1","EA","2714"," ","  ","3132 BUCKER DRIVE","SAGINAW","MI","48604","3","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","14049330","                 0","     107","20120625","954607"," ","            12.75","1","EA","2714"," ","  ","3132 BUCKER DRIVE","SAGINAW","MI","48604","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","16025037","                 0","     165","20120625","111423"," ","            10.75","1","EA","2716"," ","  ","4380 W CORUNNA RD","FLINT","MI","48532","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","16025037","                 0","     165","20120625","155097"," ","              .95","1","EA","2716"," ","  ","4380 W CORUNNA RD","FLINT","MI","48532","18","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","16025037","                 0","     165","20120625","236849"," ","                3","1","EA","2716"," ","  ","4380 W CORUNNA RD","FLINT","MI","48532","29","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","16025037","                 0","     165","20120625","249143"," ","              5.7","1","EA","2716"," ","  ","4380 W CORUNNA RD","FLINT","MI","48532","3","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","16025037","                 0","     165","20120625","386762"," ","             1.95","1","EA","2716"," ","  ","4380 W CORUNNA RD","FLINT","MI","48532","16","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","16025037","                 0","     165","20120625","386804"," ","             5.28","1","EA","2716"," ","  ","4380 W CORUNNA RD","FLINT","MI","48532","2","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","16025037","                 0","     165","20120625","387410"," ","             3.45","1","EA","2716"," ","  ","4380 W CORUNNA RD","FLINT","MI","48532","2","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","16025037","                 0","     165","20120625","419261"," ","            10.85","1","EA","2716"," ","  ","4380 W CORUNNA RD","FLINT","MI","48532","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","16025037","                 0","     165","20120625","453574"," ","                2","1","EA","2716"," ","  ","4380 W CORUNNA RD","FLINT","MI","48532","19","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","16025037","                 0","     165","20120625","456114"," ","             5.25","1","EA","2716"," ","  ","4380 W CORUNNA RD","FLINT","MI","48532","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","16025037","                 0","     165","20120625","601221"," ","             2.83","1","EA","2716"," ","  ","4380 W CORUNNA RD","FLINT","MI","48532","4","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","16025037","                 0","     165","20120625","601426"," ","              .88","1","EA","2716"," ","  ","4380 W CORUNNA RD","FLINT","MI","48532","18","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","16025037","                 0","     165","20120625","626838"," ","             7.98","1","EA","2716"," ","  ","4380 W CORUNNA RD","FLINT","MI","48532","4","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","16025037","                 0","     165","20120625","628662"," ","            12.35","1","EA","2716"," ","  ","4380 W CORUNNA RD","FLINT","MI","48532","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","16025037","                 0","     165","20120625","771391"," ","              8.5","1","EA","2716"," ","  ","4380 W CORUNNA RD","FLINT","MI","48532","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","16025037","                 0","     165","20120625","771424"," ","              2.7","1","EA","2716"," ","  ","4380 W CORUNNA RD","FLINT","MI","48532","5","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","16025037","                 0","     165","20120625","851095"," ","              .98","1","EA","2716"," ","  ","4380 W CORUNNA RD","FLINT","MI","48532","15","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","16025037","                 0","     165","20120625","902797"," ","             5.56","1","EA","2716"," ","  ","4380 W CORUNNA RD","FLINT","MI","48532","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","16025037","                 0","     165","20120625","906278"," ","             5.84","1","EA","2716"," ","  ","4380 W CORUNNA RD","FLINT","MI","48532","10","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","16025037","                 0","     165","20120625","906542"," ","             2.15","1","EA","2716"," ","  ","4380 W CORUNNA RD","FLINT","MI","48532","11","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","16025037","                 0","     165","20120625","947000"," ","             9.75","1","EA","2716"," ","  ","4380 W CORUNNA RD","FLINT","MI","48532","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","16025037","                 0","     165","20120625","954607"," ","            12.75","1","EA","2716"," ","  ","4380 W CORUNNA RD","FLINT","MI","48532","2","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","18031509","                 0","     305","20120625","155097"," ","              .95","1","EA","2718"," ","  ","20300 KELLY RD","HARPER WOODS","MI","48225","10","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","18031509","                 0","     305","20120625","236849"," ","                3","1","EA","2718"," ","  ","20300 KELLY RD","HARPER WOODS","MI","48225","4","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","18031509","                 0","     305","20120625","386762"," ","             1.95","1","EA","2718"," ","  ","20300 KELLY RD","HARPER WOODS","MI","48225","10","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","18031509","                 0","     305","20120625","386804"," ","             5.28","1","EA","2718"," ","  ","20300 KELLY RD","HARPER WOODS","MI","48225","14","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","18031509","                 0","     305","20120625","387088"," ","              1.6","1","EA","2718"," ","  ","20300 KELLY RD","HARPER WOODS","MI","48225","17","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","18031509","                 0","     305","20120625","419261"," ","            10.85","1","EA","2718"," ","  ","20300 KELLY RD","HARPER WOODS","MI","48225","2","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","18031509","                 0","     305","20120625","453574"," ","                2","1","EA","2718"," ","  ","20300 KELLY RD","HARPER WOODS","MI","48225","4","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","18031509","                 0","     305","20120625","456114"," ","             5.25","1","EA","2718"," ","  ","20300 KELLY RD","HARPER WOODS","MI","48225","2","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","18031509","                 0","     305","20120625","520861"," ","             2.95","1","EA","2718"," ","  ","20300 KELLY RD","HARPER WOODS","MI","48225","10","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","18031509","                 0","     305","20120625","601426"," ","              .88","1","EA","2718"," ","  ","20300 KELLY RD","HARPER WOODS","MI","48225","54","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","18031509","                 0","     305","20120625","608631"," ","               .8","1","EA","2718"," ","  ","20300 KELLY RD","HARPER WOODS","MI","48225","4","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","18031509","                 0","     305","20120625","626838"," ","             7.98","1","EA","2718"," ","  ","20300 KELLY RD","HARPER WOODS","MI","48225","2","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","18031509","                 0","     305","20120625","758753"," ","             1.17","1","EA","2718"," ","  ","20300 KELLY RD","HARPER WOODS","MI","48225","31","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","18031509","                 0","     305","20120625","765088"," ","             4.25","1","EA","2718"," ","  ","20300 KELLY RD","HARPER WOODS","MI","48225","2","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","18031509","                 0","     305","20120625","765451"," ","             10.9","1","EA","2718"," ","  ","20300 KELLY RD","HARPER WOODS","MI","48225","10","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","18031509","                 0","     305","20120625","765781"," ","               24","1","EA","2718"," ","  ","20300 KELLY RD","HARPER WOODS","MI","48225","2","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","18031509","                 0","     305","20120625","771127"," ","                8","1","EA","2718"," ","  ","20300 KELLY RD","HARPER WOODS","MI","48225","2","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","18031509","                 0","     305","20120625","771424"," ","              2.7","1","EA","2718"," ","  ","20300 KELLY RD","HARPER WOODS","MI","48225","8","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
